slim_id	slim_name	subsumed_id	subsumed_name	min_distance
DOID:1781	thyroid cancer	DOID:0050547	familial medullary thyroid carcinoma	4
DOID:1781	thyroid cancer	DOID:0050923	spindle epithelial tumor with thymus-like differentiation tumor	2
DOID:1781	thyroid cancer	DOID:10011	thyroid lymphoma	1
DOID:1781	thyroid cancer	DOID:1781	thyroid cancer	0
DOID:1781	thyroid cancer	DOID:3962	follicular thyroid carcinoma	2
DOID:1781	thyroid cancer	DOID:3963	thyroid carcinoma	1
DOID:1781	thyroid cancer	DOID:3964	trabecular follicular adenocarcinoma	3
DOID:1781	thyroid cancer	DOID:3968	papillary follicular thyroid adenocarcinoma	3
DOID:1781	thyroid cancer	DOID:3969	papillary thyroid carcinoma	2
DOID:1781	thyroid cancer	DOID:3973	thyroid medullary carcinoma	3
DOID:1781	thyroid cancer	DOID:4514	thyroid angiosarcoma	2
DOID:1781	thyroid cancer	DOID:4515	thyroid sarcoma	1
DOID:1781	thyroid cancer	DOID:4687	mucoepidermoid thyroid carcinoma	2
DOID:1781	thyroid cancer	DOID:5914	nonencapsulated sclerosing carcinoma	3
DOID:1781	thyroid cancer	DOID:7086	multicentric papillary thyroid carcinoma	3
DOID:1781	thyroid cancer	DOID:7088	columnar cell variant papillary carcinoma	3
DOID:1781	thyroid cancer	DOID:7089	tall cell variant papillary carcinoma	3
DOID:1781	thyroid cancer	DOID:8161	thyroid Hurthle cell carcinoma	2
DOID:1790	malignant mesothelioma	DOID:1788	peritoneal mesothelioma	1
DOID:1790	malignant mesothelioma	DOID:1790	malignant mesothelioma	0
DOID:1790	malignant mesothelioma	DOID:4486	malignant biphasic mesothelioma	1
DOID:1790	malignant mesothelioma	DOID:4488	sarcomatoid mesothelioma	1
DOID:1790	malignant mesothelioma	DOID:4489	malignant epithelial mesothelioma	1
DOID:1793	pancreatic cancer	DOID:1792	pancreas lymphoma	1
DOID:1793	pancreatic cancer	DOID:1793	pancreatic cancer	0
DOID:1793	pancreatic cancer	DOID:1795	tumor of exocrine pancreas	1
DOID:1793	pancreatic cancer	DOID:1796	pancreas sarcoma	1
DOID:1793	pancreatic cancer	DOID:1798	pancreatic endocrine carcinoma	2
DOID:1793	pancreatic cancer	DOID:1799	islet cell tumor	1
DOID:1793	pancreatic cancer	DOID:3497	pancreatic signet ring cell adenocarcinoma	4
DOID:1793	pancreatic cancer	DOID:3498	pancreatic ductal adenocarcinoma	3
DOID:1793	pancreatic cancer	DOID:3587	pancreatic ductal carcinoma	2
DOID:1793	pancreatic cancer	DOID:3919	pancreatic serous cystic neoplasm	2
DOID:1793	pancreatic cancer	DOID:4073	pancreatic cystadenocarcinoma	3
DOID:1793	pancreatic cancer	DOID:4074	pancreatic adenocarcinoma	2
DOID:1793	pancreatic cancer	DOID:4432	pancreatic somatostatinoma	2
DOID:1793	pancreatic cancer	DOID:4433	pancreatic delta cell neoplasm	2
DOID:1793	pancreatic cancer	DOID:4905	pancreatic carcinoma	1
DOID:1793	pancreatic cancer	DOID:5580	pancreatic gastrinoma	2
DOID:1793	pancreatic cancer	DOID:5637	adenosquamous pancreas carcinoma	4
DOID:1793	pancreatic cancer	DOID:5741	pancreatic vasoactive intestinal peptide producing tumor	2
DOID:1793	pancreatic cancer	DOID:5742	pancreatic acinar cell adenocarcinoma	3
DOID:1793	pancreatic cancer	DOID:5751	pancreatic serous cystadenocarcinoma	4
DOID:1793	pancreatic cancer	DOID:6823	pancreatoblastoma	2
DOID:1793	pancreatic cancer	DOID:6827	pancreatic solid pseudopapillary carcinoma	2
DOID:1793	pancreatic cancer	DOID:7234	pancreatic colloid cystadenocarcinoma	4
DOID:1793	pancreatic cancer	DOID:7236	pancreatic invasive mucinous cystadenocarcinoma	5
DOID:1793	pancreatic cancer	DOID:7237	pancreatic non-invasive mucinous cystadenocarcinoma	5
DOID:1793	pancreatic cancer	DOID:7574	pancreatic intraductal papillary-colloid carcinoma	3
DOID:1793	pancreatic cancer	DOID:7575	pancreatic intraductal papillary-mucinous neoplasm	2
DOID:1793	pancreatic cancer	DOID:7577	pancreatic foamy gland adenocarcinoma	3
DOID:1793	pancreatic cancer	DOID:7685	pancreatic non-invasive intraductal papillary-mucinous carcinoma	4
DOID:1793	pancreatic cancer	DOID:7697	pancreatic ACTH hormone producing tumor	2
DOID:1793	pancreatic cancer	DOID:7698	non-functioning pancreatic endocrine tumor	2
DOID:1793	pancreatic cancer	DOID:7716	mixed ductal-endocrine carcinoma	4
DOID:1793	pancreatic cancer	DOID:7717	colloid carcinoma of the pancreas	4
DOID:1793	pancreatic cancer	DOID:7718	osteoclast-like giant cell neoplasm of the pancreas	4
DOID:1793	pancreatic cancer	DOID:7729	acinar cell cystadenocarcinoma	4
DOID:1793	pancreatic cancer	DOID:7840	pancreatic non-functioning delta cell tumor	3
DOID:1793	pancreatic cancer	DOID:7851	pancreatic intraductal papillary-mucinous adenoma	3
DOID:1793	pancreatic cancer	DOID:8150	pancreatic invasive intraductal papillary-mucinous carcinoma	4
DOID:1826	epilepsy	DOID:0050561	Lennox-Gastaut syndrome	3
DOID:1826	epilepsy	DOID:0050562	West syndrome	3
DOID:1826	epilepsy	DOID:0050701	electroclinical syndrome	1
DOID:1826	epilepsy	DOID:0050702	neonatal period electroclinical syndrome	2
DOID:1826	epilepsy	DOID:0050703	infancy electroclinical syndrome	2
DOID:1826	epilepsy	DOID:0050704	childhood electroclinical syndrome	2
DOID:1826	epilepsy	DOID:0050705	adolescence-adult electroclinical syndrome	2
DOID:1826	epilepsy	DOID:0050706	variable age at onset electroclinical syndrome	2
DOID:1826	epilepsy	DOID:0050708	early onset absence epilepsy	3
DOID:1826	epilepsy	DOID:0050709	Ohtahara syndrome	3
DOID:1826	epilepsy	DOID:0060169	benign familial infantile epilepsy	3
DOID:1826	epilepsy	DOID:0060170	generalized epilepsy with febrile seizures plus	2
DOID:1826	epilepsy	DOID:0060171	Dravet syndrome	3
DOID:1826	epilepsy	DOID:0060172	juvenile absence epilepsy	3
DOID:1826	epilepsy	DOID:0060281	photosensitive epilepsy	1
DOID:1826	epilepsy	DOID:0060475	childhood onset epileptic encephalopathy	2
DOID:1826	epilepsy	DOID:0060681	autosomal dominant nocturnal frontal lobe epilepsy	3
DOID:1826	epilepsy	DOID:0060682	autosomal dominant nocturnal frontal lobe epilepsy 1	4
DOID:1826	epilepsy	DOID:0060683	autosomal dominant nocturnal frontal lobe epilepsy 2	4
DOID:1826	epilepsy	DOID:0060684	autosomal dominant nocturnal frontal lobe epilepsy 3	4
DOID:1826	epilepsy	DOID:0060685	autosomal dominant nocturnal frontal lobe epilepsy 4	4
DOID:1826	epilepsy	DOID:0060686	autosomal dominant nocturnal frontal lobe epilepsy 5	4
DOID:1826	epilepsy	DOID:0060748	familial temporal lobe epilepsy 1	3
DOID:1826	epilepsy	DOID:0060749	familial temporal lobe epilepsy 6	3
DOID:1826	epilepsy	DOID:0060750	familial temporal lobe epilepsy 3	3
DOID:1826	epilepsy	DOID:0060751	familial temporal lobe epilepsy 7	3
DOID:1826	epilepsy	DOID:0060752	familial temporal lobe epilepsy 5	3
DOID:1826	epilepsy	DOID:0060753	familial temporal lobe epilepsy 4	3
DOID:1826	epilepsy	DOID:0060754	familial temporal lobe epilepsy 8	3
DOID:1826	epilepsy	DOID:0060755	familial temporal lobe epilepsy 2	3
DOID:1826	epilepsy	DOID:0060848	early infantile epileptic encephalopathy 9	3
DOID:1826	epilepsy	DOID:11832	visual epilepsy	1
DOID:1826	epilepsy	DOID:12382	complex partial epilepsy	2
DOID:1826	epilepsy	DOID:14264	benign neonatal seizures	3
DOID:1826	epilepsy	DOID:14777	benign familial neonatal epilepsy	3
DOID:1826	epilepsy	DOID:1824	status epilepticus	1
DOID:1826	epilepsy	DOID:1825	childhood absence epilepsy	3
DOID:1826	epilepsy	DOID:1826	epilepsy	0
DOID:1826	epilepsy	DOID:1827	idiopathic generalized epilepsy	1
DOID:1826	epilepsy	DOID:2234	focal epilepsy	1
DOID:1826	epilepsy	DOID:2481	infantile epileptic encephalopathy	2
DOID:1826	epilepsy	DOID:2538	Landau-Kleffner syndrome	3
DOID:1826	epilepsy	DOID:2544	extratemporal epilepsy	1
DOID:1826	epilepsy	DOID:2548	reflex epilepsy	3
DOID:1826	epilepsy	DOID:2550	tactile epilepsy	4
DOID:1826	epilepsy	DOID:308	early myoclonic encephalopathy	3
DOID:1826	epilepsy	DOID:3327	partial motor epilepsy	2
DOID:1826	epilepsy	DOID:3328	temporal lobe epilepsy	2
DOID:1826	epilepsy	DOID:3329	benign epilepsy with centrotemporal spikes	3
DOID:1826	epilepsy	DOID:3330	partial sensory epilepsy	2
DOID:1826	epilepsy	DOID:3331	frontal lobe epilepsy	2
DOID:1826	epilepsy	DOID:3534	Lafora disease	4
DOID:1826	epilepsy	DOID:3535	Unverricht-Lundborg syndrome	4
DOID:1826	epilepsy	DOID:4890	juvenile myoclonic epilepsy	3
DOID:1826	epilepsy	DOID:5129	simple partial epilepsy	2
DOID:1826	epilepsy	DOID:7725	epilepsy with generalized tonic-clonic seizures	3
DOID:1826	epilepsy	DOID:891	progressive myoclonus epilepsy	3
DOID:184	bone cancer	DOID:0050608	Askin's tumor	2
DOID:184	bone cancer	DOID:0050896	bone squamous cell carcinoma	2
DOID:184	bone cancer	DOID:0050900	sacrum chordoma	4
DOID:184	bone cancer	DOID:10149	long bones of lower limb cancer	1
DOID:184	bone cancer	DOID:10151	malignant neoplasm of short bones of lower limb	2
DOID:184	bone cancer	DOID:184	bone cancer	0
DOID:184	bone cancer	DOID:1862	jaw cancer	1
DOID:184	bone cancer	DOID:1863	skull cancer	1
DOID:184	bone cancer	DOID:2338	mandibular cancer	2
DOID:184	bone cancer	DOID:2762	bone carcinoma	1
DOID:184	bone cancer	DOID:2775	long bone adamantinoma	2
DOID:184	bone cancer	DOID:2776	adamantinoma	1
DOID:184	bone cancer	DOID:3258	orbit embryonal rhabdomyosarcoma	4
DOID:184	bone cancer	DOID:3259	orbit rhabdomyosarcoma	3
DOID:184	bone cancer	DOID:3302	chordoma	2
DOID:184	bone cancer	DOID:3303	notochordal cancer	1
DOID:184	bone cancer	DOID:3347	osteosarcoma	1
DOID:184	bone cancer	DOID:3351	bone angioendothelial sarcoma	2
DOID:184	bone cancer	DOID:3352	malignant fibrous histiocytoma of bone	2
DOID:184	bone cancer	DOID:3354	fibrosarcoma of bone	2
DOID:184	bone cancer	DOID:3356	localized osteosarcoma	2
DOID:184	bone cancer	DOID:3357	extraosseous osteosarcoma	2
DOID:184	bone cancer	DOID:3360	multifocal osteogenic sarcoma	2
DOID:184	bone cancer	DOID:3361	pediatric osteosarcoma	2
DOID:184	bone cancer	DOID:3367	bone leiomyosarcoma	2
DOID:184	bone cancer	DOID:3368	bone Ewing's sarcoma	2
DOID:184	bone cancer	DOID:3369	Ewing sarcoma	1
DOID:184	bone cancer	DOID:3372	chondroblastic osteosarcoma	2
DOID:184	bone cancer	DOID:3373	juxtacortical osteosarcoma	4
DOID:184	bone cancer	DOID:3374	peripheral osteosarcoma	3
DOID:184	bone cancer	DOID:3376	bone osteosarcoma	2
DOID:184	bone cancer	DOID:3377	small cell osteogenic sarcoma	4
DOID:184	bone cancer	DOID:3378	conventional central osteosarcoma	3
DOID:184	bone cancer	DOID:3379	metachronous osteosarcoma of the bone	2
DOID:184	bone cancer	DOID:3381	liposarcoma of bone	2
DOID:184	bone cancer	DOID:3643	sella turcica neoplasm	3
DOID:184	bone cancer	DOID:3842	skull base neoplasm	2
DOID:184	bone cancer	DOID:4141	intraorbital meningioma	2
DOID:184	bone cancer	DOID:4143	orbital cancer	1
DOID:184	bone cancer	DOID:4151	skull base chordoma	3
DOID:184	bone cancer	DOID:4152	chondroid chordoma	3
DOID:184	bone cancer	DOID:4153	spinal chordoma	3
DOID:184	bone cancer	DOID:4232	extraosseous Ewing's sarcoma	2
DOID:184	bone cancer	DOID:4384	orbit alveolar rhabdomyosarcoma	4
DOID:184	bone cancer	DOID:4388	bone peripheral neuroepithelioma	3
DOID:184	bone cancer	DOID:4389	soft tissue peripheral neuroepithelioma	3
DOID:184	bone cancer	DOID:4435	cavernous sinus meningioma	3
DOID:184	bone cancer	DOID:4437	skull base meningioma	3
DOID:184	bone cancer	DOID:4618	maxillary neoplasm	2
DOID:184	bone cancer	DOID:4708	foramen magnum meningioma	4
DOID:184	bone cancer	DOID:4985	extraosseous Ewings sarcoma-primitive neuroepithelial tumor	3
DOID:184	bone cancer	DOID:5047	neurohypophysis granular cell tumor	5
DOID:184	bone cancer	DOID:5048	posterior pituitary gland neoplasm	4
DOID:184	bone cancer	DOID:5090	sternum cancer	1
DOID:184	bone cancer	DOID:5546	femoral cancer	1
DOID:184	bone cancer	DOID:5809	childhood parosteal osteogenic sarcoma	5
DOID:184	bone cancer	DOID:6208	mediastinal osteogenic sarcoma	3
DOID:184	bone cancer	DOID:6312	clivus chordoma	4
DOID:184	bone cancer	DOID:6313	clivus chondroid chordoma	5
DOID:184	bone cancer	DOID:6322	tibial adamantinoma	3
DOID:184	bone cancer	DOID:6370	hepatic osteogenic sarcoma	3
DOID:184	bone cancer	DOID:6381	anterior foramen magnum meningioma	5
DOID:184	bone cancer	DOID:6489	periosteal osteogenic sarcoma	4
DOID:184	bone cancer	DOID:6517	clivus meningioma	4
DOID:184	bone cancer	DOID:6553	posterior foramen magnum meningioma	5
DOID:184	bone cancer	DOID:6579	chest wall bone cancer	1
DOID:184	bone cancer	DOID:6696	synchronous multifocal osteogenic sarcoma	3
DOID:184	bone cancer	DOID:6697	asynchronous multifocal osteogenic sarcoma	3
DOID:184	bone cancer	DOID:6759	bone lymphoma	1
DOID:184	bone cancer	DOID:6762	sternum lymphoma	2
DOID:184	bone cancer	DOID:6951	telangiectatic osteogenic sarcoma	4
DOID:184	bone cancer	DOID:7054	multiple skull base meningioma	4
DOID:184	bone cancer	DOID:7103	diaphragma sellae meningioma	4
DOID:184	bone cancer	DOID:7297	childhood extraosseous osteosarcoma	3
DOID:184	bone cancer	DOID:7542	osteosarcoma arising in bone Paget's disease	3
DOID:184	bone cancer	DOID:7602	intracortical osteogenic sarcoma	4
DOID:184	bone cancer	DOID:7603	fibrosarcomatous osteosarcoma	4
DOID:184	bone cancer	DOID:7612	childhood intracortical osteosarcoma	5
DOID:184	bone cancer	DOID:7713	tuberculum sellae meningioma	4
DOID:184	bone cancer	DOID:7818	petroclival meningioma	4
DOID:184	bone cancer	DOID:7819	sphenoorbital meningioma	4
DOID:184	bone cancer	DOID:7820	sphenocavernous meningioma	4
DOID:184	bone cancer	DOID:7827	adult extraosseous osteosarcoma	1
DOID:184	bone cancer	DOID:8058	pituitary stalk meningioma	4
DOID:184	bone cancer	DOID:8221	upper clivus meningioma	5
DOID:184	bone cancer	DOID:8239	lower clivus meningioma	5
DOID:184	bone cancer	DOID:9986	orbit lymphoma	2
DOID:184	bone cancer	DOID:9987	orbit sarcoma	2
DOID:1852	intrahepatic cholestasis	DOID:1852	intrahepatic cholestasis	0
DOID:1882	atrial heart septal defect	DOID:0110106	atrial heart septal defect 1	1
DOID:1882	atrial heart septal defect	DOID:0110107	atrial heart septal defect 2	1
DOID:1882	atrial heart septal defect	DOID:0110108	atrial heart septal defect 3	1
DOID:1882	atrial heart septal defect	DOID:0110109	atrial heart septal defect 4	1
DOID:1882	atrial heart septal defect	DOID:0110110	atrial heart septal defect 5	1
DOID:1882	atrial heart septal defect	DOID:0110111	atrial heart septal defect 6	1
DOID:1882	atrial heart septal defect	DOID:0110112	atrial heart septal defect 7	1
DOID:1882	atrial heart septal defect	DOID:0110113	atrial heart septal defect 8	1
DOID:1882	atrial heart septal defect	DOID:0110114	atrial heart septal defect 9	1
DOID:1882	atrial heart septal defect	DOID:13620	patent foramen ovale	1
DOID:1882	atrial heart septal defect	DOID:1882	atrial heart septal defect	0
DOID:1882	atrial heart septal defect	DOID:1998	Lutembacher's syndrome	1
DOID:1909	melanoma	DOID:0050929	mucosal melanoma	1
DOID:1909	melanoma	DOID:1909	melanoma	0
DOID:1909	melanoma	DOID:3162	malignant spindle cell melanoma	1
DOID:1909	melanoma	DOID:4359	amelanotic melanoma	1
DOID:1909	melanoma	DOID:4360	epithelioid cell melanoma	1
DOID:1909	melanoma	DOID:6846	familial melanoma	1
DOID:1909	melanoma	DOID:7206	melanomatosis	1
DOID:1926	Gaucher's disease	DOID:0110957	Gaucher's disease type I	1
DOID:1926	Gaucher's disease	DOID:0110958	Gaucher's disease type II	1
DOID:1926	Gaucher's disease	DOID:0110959	Gaucher's disease type III	1
DOID:1926	Gaucher's disease	DOID:0110960	Gaucher's disease perinatal lethal	1
DOID:1926	Gaucher's disease	DOID:0110961	atypical Gaucher's disease due to saposin c deficiency	1
DOID:1926	Gaucher's disease	DOID:1926	Gaucher's disease	0
DOID:1933	Rubinstein-Taybi syndrome	DOID:1933	Rubinstein-Taybi syndrome	0
DOID:1935	Bardet-Biedl syndrome	DOID:0110123	Bardet-Biedl syndrome 1	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110124	Bardet-Biedl syndrome 2	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110125	Bardet-Biedl syndrome 3	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110126	Bardet-Biedl syndrome 4	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110127	Bardet-Biedl syndrome 5	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110128	Bardet-Biedl syndrome 6	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110129	Bardet-Biedl syndrome 7	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110130	Bardet-Biedl syndrome 8	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110131	Bardet-Biedl syndrome 9	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110132	Bardet-Biedl syndrome 10	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110133	Bardet-Biedl syndrome 11	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110134	Bardet-Biedl syndrome 12	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110135	Bardet-Biedl syndrome 13	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110136	Bardet-Biedl syndrome 14	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110137	Bardet-Biedl syndrome 15	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110138	Bardet-Biedl syndrome 16	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110139	Bardet-Biedl syndrome 17	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110140	Bardet-Biedl syndrome 18	1
DOID:1935	Bardet-Biedl syndrome	DOID:0110141	Bardet-Biedl syndrome 19	1
DOID:1935	Bardet-Biedl syndrome	DOID:1935	Bardet-Biedl syndrome	0
DOID:1936	atherosclerosis	DOID:10230	aortic atherosclerosis	1
DOID:1936	atherosclerosis	DOID:12720	cerebral atherosclerosis	1
DOID:1936	atherosclerosis	DOID:1936	atherosclerosis	0
DOID:1936	atherosclerosis	DOID:2347	generalized atherosclerosis	1
DOID:1964	fallopian tube cancer	DOID:1963	fallopian tube carcinoma	1
DOID:1964	fallopian tube cancer	DOID:1964	fallopian tube cancer	0
DOID:1964	fallopian tube cancer	DOID:1965	fallopian tube leiomyosarcoma	1
DOID:1964	fallopian tube cancer	DOID:1970	fallopian tube carcinosarcoma	1
DOID:1964	fallopian tube cancer	DOID:1973	fallopian tube adenosarcoma	2
DOID:1964	fallopian tube cancer	DOID:3704	fallopian tube mucinous adenocarcinoma	3
DOID:1964	fallopian tube cancer	DOID:3706	fallopian tube adenocarcinoma	2
DOID:1964	fallopian tube cancer	DOID:4008	fallopian tube transitional cell carcinoma	2
DOID:1964	fallopian tube cancer	DOID:5301	fallopian tube clear cell adenocarcinoma	3
DOID:1964	fallopian tube cancer	DOID:5324	fallopian tube germ cell cancer	1
DOID:1964	fallopian tube cancer	DOID:5540	fallopian tube squamous cell carcinoma	2
DOID:1964	fallopian tube cancer	DOID:5564	fallopian tube teratoma	2
DOID:1964	fallopian tube cancer	DOID:5597	fallopian tube papillary adenocarcinoma	3
DOID:1964	fallopian tube cancer	DOID:5598	fallopian tube serous adenocarcinoma	3
DOID:1964	fallopian tube cancer	DOID:5831	fallopian tube endometrioid adenocarcinoma	3
DOID:1964	fallopian tube cancer	DOID:7266	familiar fallopian tube carcinoma	2
DOID:1964	fallopian tube cancer	DOID:8186	fallopian tube gestational choriocarcinoma	2
DOID:1993	rectum cancer	DOID:1988	rectum lymphoma	1
DOID:1993	rectum cancer	DOID:1992	rectum malignant melanoma	1
DOID:1993	rectum cancer	DOID:1993	rectum cancer	0
DOID:1993	rectum cancer	DOID:1995	rectum sarcoma	1
DOID:1993	rectum cancer	DOID:1996	rectum adenocarcinoma	1
DOID:1993	rectum cancer	DOID:3709	rectum mucinous adenocarcinoma	2
DOID:1993	rectum cancer	DOID:4053	rectum rhabdomyosarcoma	2
DOID:1993	rectum cancer	DOID:5297	rectum leiomyosarcoma	2
DOID:1993	rectum cancer	DOID:5528	rectum squamous cell carcinoma	1
DOID:1993	rectum cancer	DOID:6190	rectum Kaposi's sarcoma	2
DOID:1993	rectum cancer	DOID:6959	rectal cloacogenic carcinoma	2
DOID:1993	rectum cancer	DOID:7356	rectum sarcomatoid carcinoma	1
DOID:1993	rectum cancer	DOID:7707	rectum signet ring adenocarcinoma	2
DOID:2043	hepatitis B	DOID:2043	hepatitis B	0
DOID:2058	chronic mucocutaneous candidiasis	DOID:2058	chronic mucocutaneous candidiasis	0
DOID:206	hereditary multiple exostoses	DOID:206	hereditary multiple exostoses	0
DOID:2106	myotonia congenita	DOID:2106	myotonia congenita	0
DOID:216	dental caries	DOID:10461	dentin caries	1
DOID:216	dental caries	DOID:11736	odontoclasia	1
DOID:216	dental caries	DOID:14089	root caries	1
DOID:216	dental caries	DOID:216	dental caries	0
DOID:216	dental caries	DOID:217	enamel caries	1
DOID:2174	ocular cancer	DOID:12756	lacrimal duct cancer	2
DOID:2174	ocular cancer	DOID:12759	choroid cancer	2
DOID:2174	ocular cancer	DOID:13538	cornea squamous cell carcinoma	2
DOID:2174	ocular cancer	DOID:1748	conjunctival squamous cell carcinoma	2
DOID:2174	ocular cancer	DOID:1751	malignant conjunctival melanoma	2
DOID:2174	ocular cancer	DOID:1752	ocular melanoma	1
DOID:2174	ocular cancer	DOID:2174	ocular cancer	0
DOID:2174	ocular cancer	DOID:292	lacrimal system cancer	1
DOID:2174	ocular cancer	DOID:293	lacrimal gland carcinoma	3
DOID:2174	ocular cancer	DOID:294	lacrimal gland cancer	2
DOID:2174	ocular cancer	DOID:295	eye carcinoma	1
DOID:2174	ocular cancer	DOID:296	mixed lacrimal gland cancer	3
DOID:2174	ocular cancer	DOID:298	lacrimal gland adenocarcinoma	4
DOID:2174	ocular cancer	DOID:3478	iris cancer	2
DOID:2174	ocular cancer	DOID:3479	uveal cancer	1
DOID:2174	ocular cancer	DOID:4352	ciliary body cancer	2
DOID:2174	ocular cancer	DOID:4645	retinal cancer	1
DOID:2174	ocular cancer	DOID:4647	trilateral retinoblastoma	4
DOID:2174	ocular cancer	DOID:4648	familial retinoblastoma	4
DOID:2174	ocular cancer	DOID:4650	bilateral retinoblastoma	4
DOID:2174	ocular cancer	DOID:4651	unilateral retinoblastoma	4
DOID:2174	ocular cancer	DOID:4653	intraocular retinoblastoma	4
DOID:2174	ocular cancer	DOID:4656	extraocular retinoblastoma	4
DOID:2174	ocular cancer	DOID:4685	lacrimal gland mucoepidermoid carcinoma	4
DOID:2174	ocular cancer	DOID:4870	lacrimal gland adenoid cystic carcinoma	5
DOID:2174	ocular cancer	DOID:5240	retinal hemangioblastoma	2
DOID:2174	ocular cancer	DOID:5467	conjunctival cancer	1
DOID:2174	ocular cancer	DOID:5529	lacrimal gland squamous cell carcinoma	4
DOID:2174	ocular cancer	DOID:6037	spindle cell intraocular melanoma	2
DOID:2174	ocular cancer	DOID:6039	uveal melanoma	2
DOID:2174	ocular cancer	DOID:6041	choroid spindle cell melanoma	4
DOID:2174	ocular cancer	DOID:6043	ciliary body spindle cell melanoma	3
DOID:2174	ocular cancer	DOID:6199	cornea cancer	1
DOID:2174	ocular cancer	DOID:6438	malignant choroid melanoma	3
DOID:2174	ocular cancer	DOID:6522	mixed cell uveal melanoma	3
DOID:2174	ocular cancer	DOID:6523	ciliary body mixed cell melanoma	4
DOID:2174	ocular cancer	DOID:6524	malignant ciliary body melanoma	3
DOID:2174	ocular cancer	DOID:6525	choroid mixed cell melanoma	4
DOID:2174	ocular cancer	DOID:6566	posterior uveal melanoma	3
DOID:2174	ocular cancer	DOID:6903	eye lymphoma	1
DOID:2174	ocular cancer	DOID:6938	pediatric intraocular retinoblastoma	5
DOID:2174	ocular cancer	DOID:6992	intraocular mixed cell type melanoma	2
DOID:2174	ocular cancer	DOID:6993	iris mixed cell melanoma	3
DOID:2174	ocular cancer	DOID:6994	malignant iris melanoma	3
DOID:2174	ocular cancer	DOID:6996	intermediate cell type choroid melanoma	3
DOID:2174	ocular cancer	DOID:6997	intermediate cell type ciliary body melanoma	3
DOID:2174	ocular cancer	DOID:7040	uveal epithelioid cell melanoma	3
DOID:2174	ocular cancer	DOID:7041	choroid epithelioid cell melanoma	4
DOID:2174	ocular cancer	DOID:7042	ciliary body epithelioid cell melanoma	4
DOID:2174	ocular cancer	DOID:7328	iris spindle cell melanoma	3
DOID:2174	ocular cancer	DOID:768	retinoblastoma	3
DOID:2174	ocular cancer	DOID:771	retinal cell cancer	2
DOID:2174	ocular cancer	DOID:774	retina lymphoma	2
DOID:2174	ocular cancer	DOID:7747	pediatric extraocular retinoblastoma	5
DOID:2174	ocular cancer	DOID:775	intraocular lymphoma	2
DOID:2174	ocular cancer	DOID:7807	choroid necrotic melanoma	4
DOID:2174	ocular cancer	DOID:7808	necrotic uveal melanoma	3
DOID:2174	ocular cancer	DOID:8400	malignant cornea melanoma	2
DOID:2174	ocular cancer	DOID:8427	retinal melanoma	2
DOID:2187	amelogenesis imperfecta	DOID:0110052	amelogenesis imperfecta type 1B	1
DOID:2187	amelogenesis imperfecta	DOID:0110053	amelogenesis imperfecta type 4	1
DOID:2187	amelogenesis imperfecta	DOID:0110054	amelogenesis imperfecta type 1A	1
DOID:2187	amelogenesis imperfecta	DOID:0110055	amelogenesis imperfecta type 3	1
DOID:2187	amelogenesis imperfecta	DOID:0110056	amelogenesis imperfecta type 1C	1
DOID:2187	amelogenesis imperfecta	DOID:0110057	amelogenesis imperfecta type 2A1	1
DOID:2187	amelogenesis imperfecta	DOID:0110058	amelogenesis imperfecta type 1E	1
DOID:2187	amelogenesis imperfecta	DOID:0110059	X-linked amelogenesis imperfecta hypoplastic/hypomaturation 2	1
DOID:2187	amelogenesis imperfecta	DOID:0110060	amelogenesis imperfecta hypomaturation type 2A2	1
DOID:2187	amelogenesis imperfecta	DOID:0110061	amelogenesis imperfecta hypomaturation type 2A3	1
DOID:2187	amelogenesis imperfecta	DOID:0110062	amelogenesis imperfecta hypomaturation type 2A4	1
DOID:2187	amelogenesis imperfecta	DOID:0110063	amelogenesis imperfecta hypomaturation type 2A5	1
DOID:2187	amelogenesis imperfecta	DOID:0110064	amelogenesis imperfecta type 1H	1
DOID:2187	amelogenesis imperfecta	DOID:0110065	amelogenesis imperfecta type 1F	1
DOID:2187	amelogenesis imperfecta	DOID:0110066	amelogenesis imperfecta type 1G	1
DOID:2187	amelogenesis imperfecta	DOID:2187	amelogenesis imperfecta	0
DOID:219	colon cancer	DOID:0080183	medullary colon carcinoma	2
DOID:219	colon cancer	DOID:12190	descending colon cancer	1
DOID:219	colon cancer	DOID:12191	splenic flexure cancer	2
DOID:219	colon cancer	DOID:12192	sigmoid colon cancer	1
